집계일자,영업소코드,입출구구분코드,TCS하이패스구분코드,고속도로운영기관구분코드,영업형태구분코드,1종교통량,2종교통량,3종교통량,4종교통량,5종교통량,6종교통량,총교통량,
20220101,011 ,0,1,00,1,6628,86,62,83,38,795,7692,
20220101,011 ,0,2,00,1,45757,557,236,250,346,2441,49587,
20220101,011 ,1,1,00,1,6921,64,93,111,26,852,8067,
20220101,011 ,1,2,00,1,47860,589,284,294,378,2558,51963,
20220101,012 ,0,1,00,1,274,6,3,3,0,21,307,
20220101,012 ,0,2,00,1,1083,3,10,2,6,18,1122,
20220101,012 ,1,1,00,1,162,1,1,1,1,10,176,
20220101,012 ,1,2,00,1,688,2,3,1,4,21,719,
20220101,013 ,0,1,00,1,521,4,4,2,1,47,579,
20220101,013 ,0,2,00,1,2862,15,17,9,22,50,2975,
20220101,013 ,1,1,00,1,539,5,4,2,2,50,602,
20220101,013 ,1,2,00,1,3140,12,13,6,26,65,3262,
20220101,025 ,0,1,08,1,10060,19,12,4,1,73,10169,
20220101,025 ,0,2,08,1,6592,10,9,2,3,240,6856,
20220101,025 ,1,1,08,1,9098,13,20,3,6,94,9234,
20220101,025 ,1,2,08,1,7570,9,7,1,4,301,7892,
20220101,029 ,0,1,00,1,1488,13,34,15,60,189,1799,
20220101,029 ,0,2,00,1,9532,25,57,41,547,492,10694,
20220101,029 ,1,1,00,1,1811,15,37,14,59,221,2157,
20220101,029 ,1,2,00,1,11106,42,59,35,549,545,12336,
20220101,053 ,0,1,00,1,3089,18,24,24,9,394,3558,
20220101,053 ,0,2,00,1,24221,184,270,100,156,1148,26079,
20220101,053 ,1,1,00,1,2989,19,32,33,11,375,3459,
20220101,053 ,1,2,00,1,23718,203,298,83,178,1156,25636,
20220101,056 ,0,1,00,1,124,1,1,1,1,10,138,
20220101,056 ,0,2,00,1,575,4,2,1,3,20,605,
20220101,056 ,1,1,00,1,83,0,0,1,1,12,97,
20220101,056 ,1,2,00,1,490,4,1,1,2,13,511,
20220101,061 ,0,1,00,1,6107,52,106,51,9,684,7009,
20220101,061 ,0,2,00,1,65757,695,921,357,314,2593,70637,
20220101,061 ,1,1,00,1,5270,50,86,78,14,628,6126,
20220101,061 ,1,2,00,1,59680,659,880,422,377,2352,64370,
20220101,062 ,0,1,00,1,7641,87,90,44,11,856,8729,
20220101,062 ,0,2,00,1,68118,708,927,385,270,2867,73275,
20220101,062 ,1,1,00,1,7355,104,83,98,15,860,8515,
20220101,062 ,1,2,00,1,67525,764,967,565,372,2857,73050,
20220101,063 ,0,1,00,1,1084,10,14,9,0,123,1240,
20220101,063 ,0,2,00,1,10503,107,62,43,40,460,11215,
20220101,063 ,1,1,00,1,848,17,14,11,2,104,996,
20220101,063 ,1,2,00,1,7764,95,55,61,41,337,8353,
20220101,064 ,0,1,00,1,4743,41,43,43,9,552,5431,
20220101,064 ,0,2,00,1,47254,394,711,174,300,1961,50794,
20220101,064 ,1,1,00,1,5071,34,65,51,13,568,5802,
20220101,064 ,1,2,00,1,49925,387,769,187,328,2084,53680,
20220101,065 ,0,1,00,1,2195,22,11,9,9,205,2451,
20220101,065 ,0,2,00,1,24351,103,1145,45,75,702,26421,
20220101,065 ,1,1,00,1,2602,19,9,10,1,214,2855,
20220101,065 ,1,2,00,1,25255,104,1136,18,36,724,27273,
20220101,066 ,0,1,00,1,1557,12,17,13,2,160,1761,
20220101,066 ,0,2,00,1,15682,64,85,77,37,598,16543,
20220101,066 ,1,1,00,1,1585,14,14,8,0,162,1783,
20220101,066 ,1,2,00,1,13596,67,82,63,28,482,14318,
20220101,067 ,0,1,00,1,5920,53,89,78,27,664,6831,
20220101,067 ,0,2,00,1,53884,453,592,299,352,2368,57948,
20220101,067 ,1,1,00,1,5397,42,76,103,27,615,6260,
20220101,067 ,1,2,00,1,50670,451,597,358,404,2235,54715,
20220101,068 ,0,1,00,1,8043,86,117,95,29,1053,9423,
20220101,068 ,0,2,00,1,63038,658,503,314,438,3093,68044,
20220101,068 ,1,1,00,1,8465,95,119,111,42,1045,9877,
20220101,068 ,1,2,00,1,64501,666,546,323,446,3080,69562,
20220101,069 ,0,1,00,1,170,2,0,0,0,22,194,
20220101,069 ,0,2,00,1,1560,7,0,0,0,46,1613,
20220101,069 ,1,1,00,1,174,5,0,0,0,16,195,
20220101,069 ,1,2,00,1,1801,9,1,0,0,53,1864,
20220101,074 ,0,1,10,1,328,2,4,0,1,36,371,
20220101,074 ,0,2,10,1,3436,39,34,15,14,157,3695,
20220101,074 ,1,1,10,1,502,1,4,0,1,57,565,
20220101,074 ,1,2,10,1,5406,42,39,25,14,241,5767,
20220101,091 ,0,1,00,1,112,4,7,1,3,11,138,
20220101,091 ,0,2,00,1,558,15,5,3,1,27,609,
20220101,091 ,1,1,00,1,99,7,4,4,1,9,124,
20220101,091 ,1,2,00,1,590,12,3,6,1,38,650,
20220101,092 ,0,1,00,1,354,4,7,4,1,47,417,
20220101,092 ,0,2,00,1,2378,27,59,5,15,121,2605,
20220101,092 ,1,1,00,1,301,1,4,1,3,49,359,
20220101,092 ,1,2,00,1,2114,12,53,6,13,102,2300,
20220101,101 ,0,1,00,0,8044,67,132,83,19,42,8387,
20220101,101 ,0,2,00,0,63660,936,4960,720,166,2111,72553,
20220101,101 ,1,1,00,0,7323,123,113,154,16,685,8414,
20220101,101 ,1,2,00,0,61246,1079,5272,994,247,2027,70865,
20220101,102 ,0,1,00,0,2702,19,25,21,9,16,2792,
