"집계일자","영업소코드","입출구구분코드","TCS하이패스구분코드","고속도로운영기관구분코드","영업형태구분코드","1종교통량","2종교통량","3종교통량","4종교통량","5종교통량","6종교통량","총교통량",
"2026-01-06","289 ","0","2","00","0","14467","475","643","271","447","820","17123",
"2026-01-06","289 ","1","1","00","0","906","43","137","76","22","148","1332",
"2026-01-06","289 ","1","2","00","0","14102","458","648","304","493","791","16796",
"2026-01-06","290 ","0","1","00","0","43","2","10","32","4","0","91",
"2026-01-06","290 ","0","2","00","0","828","57","27","198","132","49","1291",
"2026-01-06","290 ","1","1","00","0","58","6","13","30","4","3","114",
"2026-01-06","290 ","1","2","00","0","906","67","23","186","124","58","1364",
"2026-01-06","291 ","0","1","00","0","784","32","132","105","36","8","1097",
"2026-01-06","291 ","0","2","00","0","10484","389","336","301","643","586","12739",
"2026-01-06","291 ","1","1","00","0","772","28","120","92","33","125","1170",
"2026-01-06","291 ","1","2","00","0","11102","385","332","342","659","614","13434",
"2026-01-06","292 ","0","1","00","0","911","27","87","79","30","12","1146",
"2026-01-06","292 ","0","2","00","0","11053","267","488","319","479","629","13235",
"2026-01-06","292 ","1","1","00","0","802","19","73","72","25","140","1131",
"2026-01-06","292 ","1","2","00","0","10145","262","468","314","457","612","12258",
"2026-01-06","293 ","0","1","00","0","267","14","40","18","4","4","347",
"2026-01-06","293 ","0","2","00","0","4995","107","104","74","100","288","5668",
"2026-01-06","293 ","1","1","00","0","284","17","45","17","5","57","425",
"2026-01-06","293 ","1","2","00","0","4446","103","91","84","114","228","5066",
"2026-01-06","294 ","0","1","00","0","342","9","76","58","14","0","499",
"2026-01-06","294 ","0","2","00","0","5234","156","88","172","211","264","6125",
"2026-01-06","294 ","1","1","00","0","264","17","45","31","10","38","405",
"2026-01-06","294 ","1","2","00","0","4353","135","66","123","164","237","5078",
"2026-01-06","295 ","0","1","00","0","168","18","66","68","16","1","337",
"2026-01-06","295 ","0","2","00","0","3084","130","108","120","560","138","4140",
"2026-01-06","295 ","1","1","00","0","217","14","63","48","25","25","392",
"2026-01-06","295 ","1","2","00","0","2991","126","107","118","518","139","3999",
"2026-01-06","296 ","0","1","00","0","58","0","24","18","5","0","105",
"2026-01-06","296 ","0","2","00","0","967","46","24","47","78","81","1243",
"2026-01-06","296 ","1","1","00","0","70","5","28","7","6","11","127",
"2026-01-06","296 ","1","2","00","0","967","44","24","44","91","72","1242",
"2026-01-06","297 ","0","1","00","0","142","4","65","80","17","0","308",
"2026-01-06","297 ","0","2","00","0","2674","154","120","201","639","72","3860",
"2026-01-06","297 ","1","1","00","0","169","5","67","127","14","15","397",
"2026-01-06","297 ","1","2","00","0","2569","135","109","167","729","73","3782",
"2026-01-06","298 ","0","1","00","0","531","26","190","150","39","1","937",
"2026-01-06","298 ","0","2","00","0","8494","266","502","695","1298","287","11542",
